begin lu_log
0	3	188	1	1	1	188	188	14934	2202	0	0
0	2	188	1	1	1	188	188	5612	1308	0	0
0	1	188	1	1	1	188	188	1466	2348	0	0
0	0	188	1	1	1	188	188	249220	235326	0	0
1	3	188	2	2	2	188	188	6956	5288	0	1
1	2	188	2	2	2	188	188	1614	1086	0	1
1	1	188	2	2	2	188	188	1224	532	0	1
1	0	188	2	2	2	188	188	261584	243864	0	1
1	3	188	1	1	1	188	188	1440	724	0	2
1	2	188	1	1	1	188	188	800	424	0	2
1	1	188	1	1	1	188	188	622	390	0	2
1	0	188	1	1	1	188	188	240122	277712	0	2
1	3	188	8	8	8	8	8	2226	1440	0	3
1	2	188	8	8	8	8	8	1204	902	0	3
1	1	188	8	8	8	8	8	1118	788	0	3
1	0	188	8	8	8	8	8	263998	257312	0	3
0	3	188	1	1	1	1	1	1176	874	4	4
0	2	188	1	1	1	1	1	658	814	4	4
0	1	188	1	1	1	1	1	482	738	4	4
0	0	188	1	1	1	1	1	242206	238052	4	4
1	3	188	2	2	2	2	2	1652	1020	4	5
1	2	188	2	2	2	2	2	944	564	4	5
1	1	188	2	2	2	2	2	748	430	4	5
1	0	188	2	2	2	2	2	247692	246508	4	5
1	3	188	1	1	1	1	1	1244	698	4	6
1	2	188	1	1	1	1	1	824	442	4	6
1	1	188	1	1	1	1	1	640	340	4	6
1	0	188	1	1	1	1	1	300690	238162	4	6
1	3	188	4	4	4	4	4	1544	884	4	7
1	2	188	4	4	4	4	4	968	698	4	7
1	1	188	4	4	4	4	4	852	698	4	7
1	0	188	4	4	4	4	4	252360	247378	4	7
0	3	188	1	1	1	1	1	1146	892	8	8
0	2	188	1	1	1	1	1	630	804	8	8
0	1	188	1	1	1	1	1	546	654	8	8
0	0	188	1	1	1	1	1	236708	234718	8	8
1	3	188	2	2	2	2	2	1762	1614	8	9
1	2	188	2	2	2	2	2	1032	550	8	9
1	1	188	2	2	2	2	2	860	394	8	9
1	0	188	2	2	2	2	2	243566	259394	8	9
1	3	188	1	1	1	1	1	1188	624	8	10
1	2	188	1	1	1	1	1	848	372	8	10
1	1	188	1	1	1	1	1	714	388	8	10
1	0	188	1	1	1	1	1	243954	239214	8	10
1	3	188	4	4	4	4	4	1480	766	8	11
